_id,artistID,song,lyric,artistName
947,49,දුක දැනෙන අයුරු නොදැන වස්තු - duka danena ayuru,"දුක දැනෙන අයුරු නොදැන වස්තු ඔබ යන්න ගියේ පෙරදා 
ආදරය මැරුණු හේතු කරුණු පහදන්න යලි මාව අමතා 
ඔබගෙ සතුටම පැතූ පෙම්වතෙකි තනිවුනු
නමුදු මියෙනා තුරු ආදරෙයි වස්තු... ආදරෙයි වස්තු

ආදරය සමග මම නම් නෑ සෙල්ලම් කරලා 
හීනෙකින්වත් පාරලා නෑ ඔය හිත කිසිදා 
සැක මුසු බැල්මෙන් රවටන හැගුමෙන් 
නෑ මං ඔබ දෙස බලලා
පිවිතුරු සිතකින් පෙම් කල පණ මෙන්
සත්තයි ඇස් දෙක පල්ලා 
ඔබගෙ සතුටම පැතු පෙම්වතෙකි තනිවුනු 
නමුදු මියෙනා තුරු ආදරෙයි වස්තු... ආදරෙයි වස්තු

ආදරය ඇයි මේ තරම් දැඩි රිදවුම් දුන්නේ 
කර්මයද මේ මං රැගෙන ආ පෙර අත් භවයේ 
සිහිපත් කරමින් ඔබ ගැන නිතැතින් 
යහපත පතනෙමි සැමදා 
සමුගමි ඔබගෙන් නොහඬනු රහසින්
යලි මාව මතක් කරලා 

දුක දැනෙන අයුරු.....
",දීමන්ක වෙල්ලාලගේ
948,148,අල්ලාගෙන පෙරදා දෑත - allagena perada detha,"අල්ලාගෙන පෙරදා දෑත
ළං කරලා ඔය සුදු මුහුණ 
හුරතල් තොල් කනපිට පෑව
ආදරණීයයි ඒ දවස 
ඔය හිත තේරුම් ගත්තට මට පිං දුන්නෙ කව්දෝ එදා..
ඇහෙනවනම් මගෙ සුදු මැණික 
ඉස්සර වාගෙම අමතන්න.
හිමි නොවුනට දුක නෑ මැණික 
ඔබේ සතුට ගැන පවසන්න..

රිදුනේ නෑ මට හදුනාගත්තා
මිනිසුන් කවුදැයි කියා
තරහක් නෑ අද සමාව දෙන්නම්
මගෙ පරම පෙම ඔබ නිසා
හදවතින් ඉක්මනින් පිටව යන්නෑ මතකේ මරා
ආදරේ වෛරයෙන් ඉවර වෙන්නෑ හිත හොද නිසා
ඇහෙනවනම් මගෙ සුදු මැණික 
ඉස්සර වාගෙම අමතන්න 
හිමි නොවුනට දුක නෑ මැණික 
ඔබේ සතුට ගැන පවසන්න 

වැටුනේ නෑ හිත වටහාගත්තා පාඩමක් ඔබ නිසා
පලිගත්තේ නෑ රිදවන්නෙත් නෑ මං පිරිමියෙක් වූ නිසා 
හදවතින් ඉක්මනින් පිටව යන්නෑ මතකේ මරා
ආදරේ වෛරයෙන් ඉවර වෙන්නෑ හිත හොද නිසා

අල්ලාගෙන පෙරදා දෑත.......
",නලින්ද රණසිංහ
949,148,කෙදිනද කූඩු හදන්නට එන්නෙ - kedinada kudu hadannata,"කෙදිනද කූඩු හදන්නට එන්නෙ
කෙදිනද කූඩු වෙලා අප ඉන්නේ 
සෞම් ‍ය ප් ‍රේම සද කිරණේ 
කවදා තනි වන්නේ ..

බිදුනු සෙනේ් දලු ලියලා ලා විත්
වනපෙත ඒකා ලෝක කෙරේ 
මා ප් ‍රිය හිමි ඔබ වී විඩාවෙන් 
දුර එනතුරු දොරකඩ රැක ඉන්නට
සෞම් ‍ය ප් ‍රෙම සද කිරණේ 
කවදා තනි වන්නේ 

දෙපය දොවා පිනි දිය දොරේ ප් ‍රිය 
බිරිඳක වූ දා නේද අගේ
මා හිස සිඹ දොඩලා කතන්දර 
රස මසවුලු සුවදේ තුඩ තබනට
සෞම් ‍ය ප් ‍රේම සද කිරණේ 
කවදා තනි වන්නේ...... 

කෙදිනද කූඩු හදන්නට එන්නෙ
කෙදිනද කූඩු වෙලා අපි ඉන්නේ 
සෞම් ‍ය ප් ‍රෙම සද කිරණේ 
කවදා තනි වන්නේ ..///
",නිරංජලා සරෝජනී
950,148,එපා තවත් ඔබ මා රවටන්නට - epa thawath oba ma ,"එපා තවත් ඔබ මා රවටන්නට 
අගෙ සෙවණ මුදු මල් යහනාවක් නම්
ඒ මල් යහනේ ඔබ සැතපෙනු මැනව්
අදුරු මතකයෙන් මට සමුදෙනු මැනවි

තව මොහොතක් හෝ මේ පෙම් රංගනයේ නිලියක වනු පල නෑ 
ප් ‍රේමය කිදැයි ඔබෙන් ගත මුත් 
එහිමහ අරුත ඔබ තව වටහාගෙන නැ

මිරිගු දිය සොයා මුවැත්තියක විලසේ
තව දිව යනු පල නෑ
අවසන් පෙම් කදුලත් පුද දුන් පසු 
ඔබට පුදන්නට මා ලග සෙනෙහස නෑ 

එපා තවත් ඔබ මා........
",වසන්ති තිලකාන්ගනි
951,148,හමුවීම ලංවීම ඈතයි අපේ - hamuweema lanweema,"හමුවීම ලංවීම ඈතයි අපේ
ඔබේ ආදරේ තාම ඇත හදවතේ
එක්වෙන්න බැරිවීම ඉරණම අපේ
කාලයට ඉඩදීලා අපි ඉමු ළඳේ

දවසකදි සමුගනිමි ඔය ඇස් දෙකෙන්
මතු භවයේ හිමිවෙන්න මගේ රත්තරන් //

අත් අල්ලගෙන යන්නේ ඔහුගේ වෙලා
රිදවන්නේ විඳවන්නේ මමමයි සදා
නිදිමරන ඇස් අතර ඉන්නේ ඔයා
හිතුවාද ඒ හැඟ=ම් මතකෙන් යයි කියා

දවසකදි සමුගනිමී...//

අතගන්න මන් කරපු පින් මදි ඇතී
ඔහු ඔබට පින්වන්තයෙක් වෙන්නැතී
සතුටින්ම ඔබ ඉන්න මට ඒ ඇතී
එනවාද හැම රෑක සිහිනෙන් හරී

දවසකදි සමුගනිමී...//

හමුවීම ලංවීම...//

දවසකදි සමුගනිමී...//
",එරංග වීරකෝන්
952,146,මාස එකයි දවස් තුනයි මුහුදෙන් නම් - masa ekai dawas thuanai,"මාස එකයි දවස් තුනයි මුහුදෙන් නම්
බොට්ටුවෙන් ඉතාලියට ආවේ මං
දේශාංශය වෙනස් උනේ එහෙදි දැන්
Signorina උබ හින්දා මැරුනා මං

අනාථ වූ වෙලේ කුනාටු සාගරේ
කාසි නිසා අපි විඳෙව්වා...
ඉතාලි බෝඩරේ පැන්නා කඳු දිගේ කොලයක් හෙව්⁣වා පාර පූරා..
චාඕ මල්ලි.. ගැම්මට ඉතාලි ආවා
චාඕ මල්ලි.. හංගං ඉඳහිට ඇඬුවා
චාඕ මල්ලි.. අම්මව බලන්න යනවා
චාඕ මල්ලි..  ඒ...

බාසාවත් පුරුදු වුනා තනියෙන් මං
දවල්ට වැඩ රෑටත් වැඩ විතරයි දැන්
මිලානෝ වල ෂෝ ති⁣බුනොත් යනවා මං
සණුක ⁣එක්ක සෙල්ෆියකුත් ගැහුවා බං

අනාථ වූ වෙලේ කුනාටු සාගරේ
කාසි නිසා අපි විඳෙව්වා
ඉතාලි බෝඩරේ පැන්නා කඳු දිගේ කොලයක් හෙව්⁣වා පාර පූරා..

චාඕ මල්ලි.. ගැම්මට ඉතාලි ආවා..

Signorina ඔයා එක්ක බිව්වෙ Margarita
මං ගමේ හිටිය කාලේ පැද්දෙ හයර් එකට ආටා
අපේ එහා ගෙදර නීටා ගේ ඩොටා තමයි රීටා
මේ මාත් එක්ක පැනලා ගිහින් රෑට නෑ පරාටා
සල්ලි තරහා වෙලා මටම තිබ්බා සැරට බූටා
ඉතිං බොට්ටුවට සල්ලි ගෙව්වෙ උකස් කරලා ආටා
මහ මුහුද මැද්දෙ උයන් කෑවේ කරවල බං කට්ටා 
උබ දන්නෙනෑ මං කාපු කට්ට මගේ Signorina..

අනාථ වූ වෙලේ කුනාටු සාගරේ
කාසි නිසා අපි විඳෙව්වා
ඉතාලි බෝඩරේ පැන්නා කඳු දිගේ කොලයක් හෙව්⁣වා පාර පූරා..

චාඕ මල්ලි.. ගැම්මට ඉතාලි ආවා..//
",සනුක වික්‍රමසිංහ
953,131,ඇසුවේද කවුරුන් හෝ ඔබෙන් - asuweda kawurun ho,"ඇසුවේද කවුරුන් හෝ ඔබෙන්
හැඬුවේ ඇයිද ප් ‍රේමේ නමින්
විමසා නැතිද කිසිදා ඔබත්
කඳුලින් තුරන් වූ ප් ‍රේමයක්......//

සතුටේ උපත කඳුලයි සදා
හද වේදනා දෝතින් ගෙනා....//
පවනේ සිසිල සුසුමයි සිතේ
පෙම් ප් ‍රාර්ථනා බිඳ දා ගෙනා....

ඇසුවේද කවුරුන් හෝ....

පිපි මල් මතින් පියමන් කළෝ
දිනුවේද කවදා ප් ‍රේමයෙන්....//
විඳි වේදනා සතුටින් දරා
පැරදී ගියේ කවුදෝ එයින්....

ඇසුවේද කවුරුන් හෝ......
 
",සුනිල් එදිරිසිංහ
954,148,රොනට ඇදෙන සමනලියක - ronata adena samanaliyaka,"රොනට ඇදෙන සමනලියක 
විලස අරුණ සීතේ
කනට කොදුර කොදුර ගයන මා නොගැයූ ගීතේ
පිනට ලැබුණ මියුලැසියේ  
සැතපෙන මගෙ දෙනෙතේ

මල් පෙති පාවඩ අතුරා
ගෙට කැන්දන් යනවා 
රොන්සුණු අඹරා  තවරා 
සුවදින් නහවනවා 
මට දැන් තේරෙන පාළුව
ඔබට බාර දෙනවා

දිමුතු රුවන් මිණි පරයා 
හිනහෙන සියුමැලියේ 
මගෙ හදවත එකලු කරන
ස්වර්ණ වර්ණ නිලියේ 
අපි නව ලොවකට පිවිසෙමු 
හිරු සදු  සැණකෙලියේ

රොනට ඇදෙන ...
",නිහාල් ජයවර්ධන
955,148,වෙන් වෙන්නනම් හදන්නේ නෑ ඉන්න කියන්නෙ - wen wennanam,"වෙන් වෙන්නනම් හදන්නේ නෑ ඉන්න කියන්නෙ
වරදක් උනාද මාගෙන් දැන ගන්නයි අහන්නේ...
මගෙ දුප්පත්කම වත් නිසාදෝ දැන් වෙනස් වෙලා...
තව කෙනෙක් හට ලන් වුනා නම් මට ඔයා එපා..//

හීන පොදි බැද ජීවිතේ දුර මැව්වේ පෙරදා...
දෑත බැදගෙන ආදරෙන් අපි ලං වෙමු කියා...
මට කී දේවල් මතක නතිදෝ දැන් වෙනස් වෙලා...
හිත කෙනෙක් ලග නැවතුනා නම් මට එපා ඔයා...//

මාගෙ හොද හිත තේරිලා විදවන්න වෙයි මතුදා...
ශාප කර කර ආයෙ මන් හඩන්නෙ නෑ කිසිදා...
දුක් වෙලා යලි ලන් වෙලා වැද වැටුනත් ඔයා...
ඔය වෙනස් වෙන හිත එපා  මට යන්න මා හැරදා...//
",සජිත් අකුරැස්සගේ
956,129,සපත්තු මල ලා රතු පාටයි - sapaththu mala,"සපත්තු මල ලා රතු පාටයි
තුවක්කුවට ඔබ හැඩ පාටයි 
පුවත්පතක ලියවුනු බහටයි
මම ලීවේ ඔබට නිකමටයි....//

මුර කුටියේ කවුලුව ළඟට....
පායන සද ඇවිත් යන....වද....
බිය මුසු වුණු සිතුවිලි ළගට....
ආදර ගග ගලන්නෙ නෑ අද....

සපත්තු මල ලා රතු පාටයි 
තුවක්කුවට ඔබ හැඩ පාටයි 
පුවත්පතක ලියවුනු බහටයි 
මම ලීවේ ඔබට නිකමටයි

වරින් වර ඔබෙන් ලිපි ලැබුණා 
රත්තරන් වදන් එහි තිබුණා 
සැගවෙන්නට සිතට බැරි වුණා 
ඔබේම වෙන්නට මට සිතුණා

සපත්තු මල ලා රතු පාටයි
තුවක්කුවට ඔබ හැඩ පාටයි 
පුවත්පතක ලියවුනු බහටයි 
මම ලීවේ ඔබට නිකමටයි......//
",සුභානි හර්ෂණී
957,148,නටඹුන් වෙලා කඩන් වැටුනූ - natabun wela kadan,"නටඹුන් වෙලා කඩන් වැටුනූ
අපෙ ආදරේ මතක පිලිරූ...
නැවතත් ගොඩ නැගෙයිද කියලා
අපි කාලයට භාර කරමූ.....
මේ භවයෙදී එකට අතැගිලි බැදී
ඔබෙ වෙන්න පිං මදි වුනොත් මට යලී...

අන්තිම මොහොතේ දී
මගෙ ඇස් වලට පෙනී
ඔබ හිටියොතින් රැදී
මට ඒ හොදටෝම ඇතී....
අන්තිම මොහොතේ දී
මගෙ ඇස් වලට පෙනී
ඔබ හිටියොතින් රැදී
මට ඒ හොදටෝම ඇතී....

දෙනෝදහක් හිටියත් ලෝකේ
ඔබේ දෑත පමණයි ඕනේ
සැපේ නොවේ දුකේදි මාගේ
අසලින් සිටි නිසා...
හෝ.... ගෙවී ගියත් දින සති ගානේ
හදාගන්න බෑ හිත මාගේ..
ගෙවූ කාලෙ සත්තයි මට
හීනයක් වාගෙ ඔබ හා....

මේ භවයෙදී එකට අතැගිලි බැදී
ඔබෙ වෙන්න පිං මදි වුනොත් මට යලී...

අන්තිම මොහොතේ දී
මගෙ ඇස් වලට පෙනී
ඔබ හිටියොතින් රැදී
මට ඒ හොදටෝම ඇතී....
අන්තිම මොහොතේ දී
මගෙ ඇස් වලට පෙනී
ඔබ හිටියොතින් රැදී
මට ඒ හොදටෝම ඇතී....

පිටාරෙ යන ගගුලක් වාගේ...
දෝරෙ ගලන ආදරේ මගේ...
වෙනස් නොවී තාමත් පෙර
වාගෙම ලගින් තියෙනවා....
හෝ..... කොහේ කොතන හිටියත් පොලොවේ ...
යලිත් වතාවක් මට ඔබගේ
සෙනෙහෙ ලැබුනොතින් මම
සිල්පද පහම රැකගන්නවා...

මේ භවයෙදී එකට අතැගිලි බැදී
ඔබෙ වෙන්න පිං මදි වුනොත් මට යලී...

නටඹුන් වෙලා කඩන් වැටුනූ
අපෙ ආදරේ මතක පිලිරූ...
නැවතත් ගොඩ නැගෙයිද කියලා
අපි කාලයට භාර කරමූ.....
මේ භවයෙදී එකට අතැගිලි බැදී
ඔබෙ වෙන්න පිං මදි වුනොත් මට යලී...

අන්තිම මොහොතේ දී
මගෙ ඇස් වලට පෙනී
ඔබ හිටියොතින් රැදී
මට ඒ හොදටෝම ඇතී....
අන්තිම මොහොතේ දී
මගෙ ඇස් වලට පෙනී
ඔබ හිටියොතින් රැදී
මට ඒ හොදටෝම ඇතී....
 
",නිලාන් හෙට්ටිආරච්චි
958,126,රිදවනා ජීවිතේ හංගන් තියලා - ridawana jiwithe,"රිදවනා ජීවිතේ හංගන් තියලා
කකියනා හදවතින් ආදරේ කෙරුවා
නොහැගෙනා මගේ ජීවිතේ දෝ කියා
හදිසියේ වගේ හීනෙකින් ඇහැරුනා
එනතුරා නුඹ මග බලන් හිටියා
තනිවෙනා හිත පරිස්සම් කරලා...

මේ වගේ නම් නෑ ඉතින් මං කල්පනා කරලා 
නෑ තවත් වෙන හීනයක් ඔය හිතින් මිදිලා 
හෙමි හෙමින් හිත ඉල්ලනා
නොනිදනා හුස්මකින් ළග රැදුණා

මේ තරම් කල් ජීවිතේ උන් පාලුවක් දැනිලා 
ආදරෙන් දෑතින් අරන් ඈතකින් තියලා
හෙමි හෙමින් හිත ඉල්ලනා
නොනිදනා හුස්මකින් ළග රැදුණා

රිදවනා ජීවිතේ හංගන් තියලා
කකියනා හදවතින් ආදරේ කෙරුවා
නොහැගෙනා මගේ ජීවිතේ දෝ කියා
හදිසියේ වගේ හීනෙකින් ඇහැරුනා
එනතුරා නුඹ මග බලන් හිටියා
තනිවෙනා හිත පරිස්සම් කරලා...
",ශිහාන් මිහිරංග
959,148,වෙන් වෙන්න තිබුනානම් - wen wenna thibunanam,"වෙන් වෙන්න තිබුනානම් 
අපි වෙන්වෙයි ඉතින්
ළං⁣ වෙන්න තිබුනානම්
අපි ළං⁣ වෙයි ඉතින්
කාලයක් තිස්සේ දැන්
හමුවීම අපිට තහනම්
ආදරයේ විසදුම මේ
කාලයට බාර දෙන්නම්

එක සෙවනකට වෙන්න බැරි වුනදිනේ
එක සොහොනෙ සැනසිල්ලෙ සැතපෙමු ලදේ...//

අහිංසකම සිව්දෑසින් ඇද කදුලු උගුල්ලා
අපේ ආදරය ඔත්පල කලා
ලේ වලින් දිව්රා පවසන්නම් මගෙ ආදරේ
රැකගනිමි අැස්දෙක වගේ

එක සෙවනකට වෙන්න...//

සිරමැදිරියෙ පාලුව අතරේ මතක කොනිත්තා
ආදර හීනෙ සැලසුම් කලා
ලේ වලින් දිව්රා...
වෙන්වෙන්න තිබුනානම් ....
එකසෙවනකට වෙන්න...//
",අශාන් ප්‍රනාන්දු
960,148,මට මෑණි වගේ මට පියා වගේ - mata meni wage,"මට මෑණි වගේ මට පියා වගේ
මට ආදර මගෙ ලංකා 
ආගමද මගේ - ජාතියද මගේ
මට ඉහළයි සිරි ලංකා

මට මෑණි වගේ ...............

දරු දැරියෝ - අපි සොහොයුරියෝ
අපි සොහොයුරෝ - එක මව් සෙවණේ ලංකා
අපි වැඩිහිටියෝ - සැම එකමුතුවී 
මැව් මව් රට සිරි ලංකා

මට මෑණි වගේ .............

අපි දරු දැරියෝ - මුළු ඉතිහාසේ
ලොව දිනුවා සේ - ජය ජය දී සිරි ලංකා
අපි පොඩි දරුවෝ - දින දින බැබළී
මතු රජ වෙන සිරි ලංකා

මට මෑණි වගේ ..............
",මනෝජ් ප්‍රනාන්දු
961,46,සිත්තම් කරමින් මනසේ ඔබෙ රුව - siththam karamin manase,"සිත්තම් කරමින් මනසේ ඔබෙ රුව
කවදා හෝ යලි දකින තුරා
රැව් පිලිරැව් දේ ඇසෙන ඔබේ හඬ
යලි මගෙ සව්නත ගැටෙන තුරා
රිදෙන්න දුන් ජීවිතය අරන් මං
විඳවන්නද මේ භවය පුරා..

දෙලොවක් අතරේ සරන ඔබේ හිත
මෙතරම් සසැලෙන්නැට්ගුව් ඇතී
ඔබ මගෙ මුලු ලෝකයම නිසා මට
වැඩියෙන් දුක දැනෙනවාඇතී
රිදෙන්න දුන් ජීවිතය අරන් මං
විඳවන්නද මේ භවය පුරා..

භවයෙන් භවයේ අහිමිව හිමි වන
නොපිරූ පාරමිතාව පුරා
සමුගනිමුද අපි අපේම වූ මතු
භවයක යලි හමුවෙමුයි කියා
රිදෙන්න දුන් ජීවිතය අරන් මං
විඳවන්නද මේ භව ‍ය පුරා..

සිත්තම් කරමින්...
 
",දයාන් විතාරණ
962,43,දන් දුන් පසු ඇස් ඉස් මස් ලේ - dan dun pasu,"දන් දුන් පසු ඇස් ඉස් මස් ලේ මව් බිමට
තවත් දෙයක් නෑ තිබුණෙ  ඉතිරිව අප ළග 
ලේ වගුරා සටන් බිමෙන් සමුගත් දවසක 
සෙවණ උනෙ සොදුරු පියස රණවිරු සෙවණ //

නොපෙනුනාට අපට ඇසෙයි දුම්රිය යන හඩ 
නෑසුනාට ඇගට දැනෙයි බිම දෙදරන බව
කිහිලි කරුව ආදාරෙන් නැගි සිටින විට 
ඈත පෙනෙයි දුම්රිය පළ නගරය රාගම 

දන් දුන් පසු ..........  

ආබාධිත උනත් සොයුර නෑ තැවෙන්නෙ තව 
මහ පොලවට බරක් උනෙ නෑ කිසිදවසක
යුද බිය නැති රටක සිරිය බලන්න නැති එක 
තමයි අපට පොඩ්ඩක් හරි හිතට තියෙන දුක 

දන් දුන් පසු ......
 
",දමිත් අසංක
963,140,භවයෙන් භවේ පතා ආදරේ - bawayen bawe patha,"භවයෙන් භවේ පතා ආදරේ සදා කල් සුවදේ
භවයෙන් භවේ පතා ආදරේ සදා කල් මිහිරේ 

සුවද විහිදා හමන සුළගේ යන්න පාවි සිතින් පැතුවේ 
අහස් ගව්වේ පෙනෙන මානේ පාවි පාවි ඉන්නයි සිතුවේ 

දිනෙක හමුවූ දෙනෙත් නොකියූ රහස් තාමත් සිතේ ගොළුවී 
තවත් නොකියූ රහස් ඇත්නම් අහන් ඉන්නම් තවත් ලංවී 

භවයෙන් භවේ පතා ආදරේ සදා කල් සුවදයි 
භවයෙන් භවේ පතා ආදරේ සදා කල් මිහිරේ 

සීත මීදුම් වලා පටලෙන් පහන් වැට දැන් සිතේ සිතුවම් 
අදුරු මහ රෑ නිවුනත් පහන් සගවනු බෑ නෙතේ කැල්මන් 

කියන්නට ආදරේ කියා පමා වූ වදන් ගොළු වෙලා 
ආ . .  ආ . . ආ . . . දරේ හමුවී 

භවයෙන් භවේ පතා ආදරේ සදා කල් සුවදයි 
භවයෙන් භවේ පතා ආදරේ සදා කල් මිහිරේ. . .
",උරේශා රවිහාරි
964,148,මං තව දුර තනියම යන්නම් - man thawa dura thaniyama,"මං තව දුර තනියම යන්නම්
හද්දින්නත් තරු පාර කියනවා නම්
නෙතු නොරිදා ඇහැරෙන්නම්
අමාවකට සද බලන්න පුළුවන් නම්

ඇවිත් යන්න දුර වැඩි තරමට
දුරක් අපි ගිහින් නම්
තවත් දන්න අදුනන තනිකම
මගේමයි කියන්නම්
සදත් එක්ක පායන ඉරමල
නෙතින් හමු වෙතැයි සිතන්
හිතත් අරන් දියඹට ගිය ගඟ
⁣කොහේ හැංඟුවේ කියන්

මතක් වෙන්න අමතක වෙන්නැති
හිතත් මගේ වෙලා නම්
තවත් යන්නෙ කොහොමද 
මමත් මගේ නොවේ නම්
දුරින් තියපු මතකය අරගෙන
යළිත් නුඹ එතැයි සිතන්
⁣හෙටක් අරන් ආපහු එනකම්
නුඹේමයි කියන්නම්
 
",පූර්ණ සචින්තක / ආශා එදිරිසිංහ
965,148,හද හඩනා නිහඩ රැයේ - hada hadana nihada reye,"හද හඩනා නිහඩ රැයේ
ඔබ මා හැර ගිය මොහොතේ 
ඇසට කදුළු ගලනවාද
මගෙ තනිකම දැනෙනවාද //

නිදි යහනට යන්න ගියේ
ඔබ ගැන සිතමිනුය පුිුුයේ
ඒ වුනාට ඔබ පමණයි 
සිහිනෙන් හෝ මට සිටියේ 

හද හඩනා..............

සීතල වැහි වැටෙන වෙලේ
තනි මට සීතලද දැනේ
මා හද ඉකි ගසන රැයේ
උණුසුම ඔබ පමණි පුිුුයේ 

හද හඩනා...............
",නිමල් රංජිත්
966,66,බැලු බැලු හැමතැනම සිහිනෙන් වගේ - belu belu hemathanama,"බැලු බැලු හැමතැනම සිහිනෙන් වගේ
සැගවුන සේයාවන් මදෙසේ ඇදේ
සුලගේ පාවි....මගේ ගී යාවී....
ඇසුනොත් එනවාද සොදුරියේ මගේ...

මා හට සැර වීලා(ඇයි).. 
කොහෙදෝ යන්නේ මෙසේ...
සිත රිදවන්නෙපා..හද බැදි ආදරේ...
තනි වීලා(ඇයි).. මා ඉන්නේ කෙසේ..
ඒවීදෝ මාගෙ කුමාරී...
ලොවම නැවතිලා නිහඩයි වගේ..
තනිකම පාලුව දැවටී හදේ..
දුරකතනයකින් ඔබ අමතාවී
සිතමින් ඉන්නෙමි තනි ලෝකයේ..

මා හට සැර වීලා.....

(තනි වුන යහනට එන විට... තවමත් ඔබගෙ සුවද දැනේ මට...
සිහිනෙන් ඔබෙ රුව දැක ගන්නත් වරම් ලැබේද මට...)

ඔබෙ ලස්සන ඇස් දෙක වෙනකෙකු හට
ලැදි වෙන්න එපා...
ඒවීදෝ..ඒවීදෝ..එවීදෝ..මාගේ කුමාරි...

මා හට සැර වීලා....
ශීලා ශීලා හේ...ශීලා ශීලා හෝ..(ඔබ යලි ඒවීදෝ)
ශීලා ශීලා හේ...ශීලා ශීලා හෝ...
ඔ..ඔ..ඔ ශීලා ශීලා හේ...ශීලා ශීලා හෝ..
(මා සැමදා තනි වේදෝ)
ශීලා ශීලා හේ...ශීලා ශීලා හෝ
එවීදෝ මාගේ කුමාරි...
 
",ජය ශ්‍රී
967,60,පියවුනා දෙනෙත් නිදිමතින් - piyawuna deneth nidimathin,"පියවුනා දෙනෙත් නිදිමතින්
ඇවිලුනා ගිනි පුපුරු සිතුවිලි ඇතුලේ
ලං වුනා අදුරු සෙවනැලි මකා දමා
පියවුනා සුසුම ආ.....
බොහෝ කලකට කලින්
නැවතුනු හදෙන් හදෙන් ....

කාලය ගෙවුනා අපි අපිට අහිමි කරමින්
මතකය තිබුනා නොමැකී මනසේ හැන්ගී
කලකට කලින් කලින් කලින් 
නැවතුනු හදෙන් හදෙන් ..

යලිත් හමුවුනා නොගිය ගෙවුන මොහොතක්
රූරා ගලනා වියැලී නොමැති රුහිරු
කලකට කලින් කලින් ..කලින් 
නැවතුනු හදෙන් හදෙන් හදෙන් ........
 
",ඉන්ද්‍රචාප ලියනගේ
968,66,පිට රට විස්තර මෙව්වා - pitarata wisthara mewwa,"පිට රට විස්තර මෙව්වා
අහගෙන ඉන්න ඔයාලා
දෙවරක් හිතලා බලලා
යන්නට හිතලා ඔහෙලා

ගමේ තියෙන ඉඩම් ගෙවල් උකස් තියාලා 
යන්න හදනවා පිට රට නිල්ල සොයාලා
සිලිං පවුම් ඩොලර් යුරෝ වලට රැවටිලා 
දිවි දෙනවනෙ කන්ටේනර් ඇතුලට වීලා

බෝට්ටු වල මුහුද මැද්දෙ මරුවා සමග පොර
කදු පල්ලම් කැලෑ මැදින් ගමන බයන්කර
වටීද ජීවිතේ එක්ක කරනා සෙල්ලම
මග මැරුනම වග කියන්නෙ කව්ද කියන් සද

පිටරට විස්තර මෙව්වා....

ගෙදර ටවුමෙ හන්දි ගානෙ රවුම් ගහන සැප
ගන්නට බැහැ මෙහෙ ආවොත් ආතල් හැමවිට
ජීවිතෙ ලස්සන කාලෙ ගෙවන්න එපා දුක
හිතල බලල එන්න ඇත්ත කිව්වා හනිකට

උලුප්පලා බොරු සෝබන කියනවා මේ අය 
ආවොත් දැනගන්න ලැබෙයි විදිනා මර දුක
විදුමට හැර විපාකයට යන්න එපා රට
රැවටෙන්න එපා රට ඈයෝ කියන බයිලා වට

පිට රට විස්තර මෙව්වා....
 
",ජය ශ්‍රී
969,104,සුපතල කඳුකර නගරේ බදුල්ල - supathala kadukara,"සුපතල කඳුකර නගරේ බදුල්ල 
ඔබ කල මනහර දුන්හිඳ ඇල්ල 
අසලදි හමුවුණ ලස්සන කෙල්ල 
අමතක නෑ මට ඔබේ හසරැල්ල..//

දුරකථනෙන් ඔබේ කටහඬ ඇසුනා..
මට ඉහිලුම් නැති සතුටක් දැනුනා..
මේ ටික දවසට ඔබ මා දෙදෙනා 
කොච්චර ලංවී ඇතිදැයි සිතුනා..//

බදුලු කෝච්චියේ නැග මම එන්නම් 
එන ඉරැ දිනයෙදි ඔබ හමු වෙන්නම්
මගෙ හිත රැදි සෙනෙහස පවසන්නම් 
ඔයා සුදු මුහුණට හාදු පුදන්නම් ..//
",පුන්සිරි සොයිසා
970,148,නටඹුන් වෙලා කඩන් වැටුනු - natabun wela kadan,"නටඹුන් වෙලා කඩන් වැටුනු 
අපේ ආදරේ මතක පිලිරූ 
නැවතත් ගොඩනැගෙයිද කියලා 
අපි කාලයට භාර කරමු 
මේ භවයෙදි එකට අතැගිලි බැදී 
ඔබේ වෙන්න පින් මදි උනොත් මට යලි
අන්තිම මොහොතේදී මගේ ඇස් වලට පෙනී 
ඔබ හිටියොතින් රැදී මට ඒ හොදටෝම ඇති

දෙනෝ දහක් හිටියත් ලෝකේ 
ඔබේ දෑත පමනයි ඕනේ
සැපේ නොවෙයි දුකේදී මාගේ අසලින් සිටි නිසා
ගෙවී ගියත් දින සති ගානේ 
හදාගන්න බෑ හිත මාගේ ගෙවූ කාලේ 
සත්තයී මට හීනයක් වාගේ ඔබ හා 
මේ භවයෙදි ..............

පිටාරේ යන ගගුලක් වාගේ දෝරේ ගලන ආදරේ මගේ
වෙනස් නොවී තාමත් පෙර වාගේ ලගින් තියෙනවා 
කොහේ කොතැන හිටියත් පොලවේ 
යලිත් වතාවක් මට ඔබගේ
සෙනෙහේ ලැබුනොතින් මම සිල්පද පහම රැකගන්නවා 
මේ භවයෙදි........
නටඹුන් වෙලා......
", නිලාන් හෙට්ටිආරච්චි
